752;161.541;163.109;163.953;0.221 
753;162.307;163.150;163.777;0.246 
754;162.388;163.254;193.195;2.460 
755;161.867;162.992;164.007;0.265 
756;162.613;163.101;164.423;0.204 
757;161.670;163.230;164.025;0.242 
758;161.880;163.143;164.800;0.272 
759;161.574;163.031;164.699;0.319 
760;161.625;163.067;163.591;0.233 
761;162.032;163.122;163.675;0.196 
762;162.724;163.103;163.744;0.204 
763;162.679;163.105;163.527;0.179 
764;162.679;163.140;167.528;0.397 
765;161.574;163.152;170.032;0.615 
766;161.741;163.094;168.355;0.496 
767;162.370;163.143;169.986;0.588 
768;162.129;163.124;164.496;0.233 
769;161.908;163.164;163.879;0.253 
770;162.660;163.211;181.072;1.474 
771;161.833;163.208;185.928;1.876 
772;162.033;163.096;163.509;0.200 
773;161.341;163.101;166.262;0.365 
774;162.729;163.155;168.095;0.437 
775;162.428;163.137;167.591;0.414 
776;161.573;163.000;163.494;0.357 
777;161.385;163.075;172.093;0.826 
778;161.390;163.059;171.866;0.969 
779;161.358;162.997;163.721;0.357 
780;161.666;163.236;197.582;2.828 
781;161.579;163.030;163.658;0.270 
782;161.331;163.173;180.842;1.466 
783;161.377;162.943;163.540;0.417 
784;161.429;163.033;163.664;0.284 
785;161.325;162.979;172.558;0.929 
786;161.420;162.952;163.632;0.433 
787;161.361;162.881;163.667;0.483 
788;161.410;163.016;163.689;0.470 
789;161.637;163.172;164.033;0.335 
790;162.282;163.087;163.775;0.209 
791;162.503;163.131;163.734;0.185 
792;161.998;163.123;163.570;0.191 
793;162.500;163.116;163.842;0.195 
794;162.011;163.109;163.504;0.188 
795;161.383;163.082;163.562;0.233 
796;161.952;163.144;163.857;0.207 
797;161.662;163.076;163.618;0.242 
798;162.422;163.127;163.559;0.190 
799;162.386;163.108;163.824;0.201 
800;162.807;163.134;163.581;0.175 
801;162.504;163.203;174.011;0.900 
802;162.074;163.171;163.988;0.184 
803;162.893;163.275;163.857;0.205 
804;162.953;163.352;175.050;0.976 
805;162.666;163.139;163.724;0.175 
806;162.719;163.165;168.186;0.441 
807;161.932;163.125;163.536;0.202 
808;162.730;163.114;164.196;0.173 
809;162.785;163.112;163.430;0.148 
810;162.693;163.093;163.491;0.154 
811;162.769;163.216;163.741;0.178 
812;162.767;163.281;163.743;0.188 
813;162.779;163.205;163.746;0.177 
814;162.378;163.122;163.584;0.176 
815;162.550;163.102;163.528;0.179 
816;162.530;163.202;163.758;0.205 
817;162.846;163.321;164.140;0.193 
818;162.809;163.223;167.427;0.392 
819;162.456;163.116;164.247;0.202 
820;162.687;163.112;163.578;0.169 
821;161.581;163.092;163.531;0.200 
822;161.802;163.121;163.569;0.193 
823;161.844;163.127;163.944;0.236 
824;162.789;163.114;163.502;0.161 
825;162.033;163.209;163.800;0.217 
826;162.732;163.176;163.606;0.183 
827;161.505;163.106;163.598;0.242 
828;162.813;163.138;163.500;0.150 
829;161.901;163.165;163.714;0.205 
830;162.729;163.161;163.833;0.187 
831;161.882;163.133;163.932;0.241 
832;162.773;163.209;174.727;0.962 
833;162.795;163.280;164.582;0.229 
834;162.730;163.307;163.722;0.195 
835;162.922;163.480;188.934;2.094 
836;162.712;163.244;163.704;0.199 
837;162.665;163.138;163.889;0.181 
838;162.294;163.239;173.894;1.123 
839;161.550;163.143;163.679;0.237 
840;161.841;163.299;163.757;0.263 
841;162.818;163.290;163.723;0.197 
842;162.158;163.134;164.551;0.248 
843;161.601;163.359;197.733;2.829 
844;161.409;163.104;163.534;0.244 
845;161.476;163.183;163.747;0.435 
846;161.535;162.568;163.738;0.697 
847;162.458;163.176;168.744;0.486 
848;162.182;163.138;163.688;0.201 
849;162.270;163.149;163.628;0.202 
850;161.537;163.140;163.767;0.514 
851;161.638;163.254;163.849;0.358 
852;161.480;163.190;163.850;0.469 
853;161.565;163.214;163.768;0.414 
854;162.982;163.373;164.227;0.182 
855;162.925;163.345;163.740;0.180 
856;162.574;163.247;163.794;0.222 
857;161.458;163.128;163.606;0.203 
858;161.917;163.154;169.971;0.593 
859;162.061;163.363;187.041;2.084 
860;162.709;163.181;163.777;0.182 
861;162.881;163.163;163.532;0.149 
862;162.715;163.111;163.554;0.155 
863;162.855;163.463;183.844;1.704 
864;162.785;163.487;186.209;1.871 
865;161.760;163.148;163.630;0.225 
866;162.761;163.137;163.574;0.153 
867;161.407;163.135;163.918;0.239 
868;162.790;163.298;163.872;0.199 
869;162.826;163.394;177.266;1.155 
870;162.488;163.160;163.840;0.175 
871;161.589;163.164;163.640;0.208 
872;162.829;163.143;163.540;0.146 
873;162.821;163.214;164.361;0.210 
874;162.873;163.314;183.132;1.632 
875;161.826;163.157;163.779;0.211 
876;162.783;163.288;163.960;0.199 
877;162.712;163.341;163.893;0.193 
878;162.935;163.348;164.010;0.195 
879;162.637;163.351;163.904;0.193 
880;162.913;163.347;163.928;0.204 
881;161.525;163.182;163.870;0.419 
882;161.528;163.098;163.581;0.357 
883;161.606;163.116;163.545;0.286 
884;161.505;163.080;163.543;0.333 
885;161.887;163.132;163.766;0.279 
886;161.723;163.102;163.762;0.236 
887;161.436;163.089;163.673;0.347 
888;161.573;163.217;163.731;0.267 
889;162.417;163.297;163.696;0.211 
890;161.477;163.097;163.811;0.370 
891;161.666;163.130;163.576;0.254 
892;161.553;163.150;171.179;0.743 
893;161.448;163.259;170.790;0.729 
894;161.657;163.106;163.579;0.238 
895;161.594;163.114;163.526;0.229 
896;162.462;163.167;163.672;0.188 
897;161.497;163.104;164.173;0.340 
898;161.481;163.124;163.619;0.288 
899;161.577;163.139;169.504;0.583 
900;161.357;163.075;163.560;0.316 
901;162.261;163.088;163.572;0.195 
902;161.442;162.760;163.584;0.634 
903;161.377;162.690;163.515;0.642 
904;161.525;163.142;163.808;0.249 
905;161.817;163.128;163.741;0.250 
906;161.657;163.275;163.976;0.351 
907;161.852;163.240;163.876;0.272 
908;161.827;163.158;163.819;0.226 
909;161.366;163.133;163.819;0.250 
910;161.865;163.117;163.832;0.245 
911;161.820;163.304;163.955;0.279 
912;162.652;163.148;163.680;0.171 
913;162.287;163.132;163.544;0.220 
914;162.500;163.128;163.615;0.193 
915;161.649;163.242;163.815;0.357 
916;161.503;163.121;163.818;0.410 
917;161.652;163.261;163.951;0.325 
918;161.669;163.225;163.747;0.249 
919;161.461;163.117;164.499;0.358 
920;161.568;163.121;163.630;0.252 
921;161.572;163.153;163.736;0.330 
922;161.661;163.330;163.858;0.305 
923;161.840;163.210;163.894;0.338 
924;162.119;163.174;163.712;0.219 
925;161.405;163.120;163.674;0.356 
926;161.341;163.084;163.606;0.327 
927;161.735;163.152;163.555;0.229 
928;161.373;163.009;163.775;0.424 
929;161.441;162.969;163.676;0.472 
930;161.427;163.025;163.532;0.400 
931;161.445;163.092;167.637;0.521 
932;161.413;162.995;163.809;0.508 
933;161.476;162.934;163.534;0.471 
934;161.466;163.179;174.392;0.960 
935;161.647;163.208;177.863;1.238 
936;161.566;163.398;187.183;2.319 
937;161.529;163.108;163.786;0.322 
938;161.492;163.138;163.581;0.244 
939;161.659;163.142;163.925;0.324 
940;161.772;163.221;177.817;1.230 
941;161.413;163.307;190.552;2.252 
942;161.491;163.095;163.744;0.347 
943;161.537;163.160;163.639;0.268 
944;161.798;163.160;163.724;0.274 
945;161.519;163.105;163.624;0.306 
946;161.430;163.109;163.556;0.340 
947;161.584;163.176;171.996;0.768 
948;161.439;163.111;165.117;0.352 
949;162.464;163.148;163.576;0.204 
950;161.459;163.162;163.558;0.278 
951;162.403;163.148;163.643;0.207 
952;161.453;163.386;186.837;2.053 
953;161.461;163.124;163.645;0.307 
954;161.993;163.322;164.010;0.263 
955;161.745;163.359;164.062;0.260 
956;162.535;163.365;163.940;0.200 
957;161.607;163.224;163.720;0.250 
958;162.175;163.245;173.377;0.861 
959;161.730;163.341;189.975;2.200 
960;161.321;163.373;188.284;2.323 
961;161.935;163.305;163.764;0.255 
962;161.570;163.339;163.883;0.243 
963;162.018;163.339;163.892;0.235 
964;161.454;162.917;163.879;0.590 
965;161.397;162.911;185.479;1.959 
966;161.700;163.174;163.589;0.209 
967;161.531;163.344;182.468;1.589 
968;161.721;163.186;163.758;0.274 
969;162.769;163.197;163.795;0.182 
970;161.623;163.170;163.781;0.241 
971;161.937;163.267;163.993;0.255 
972;162.351;163.287;164.001;0.227 
973;162.807;163.195;163.762;0.184 
974;161.724;163.166;165.010;0.289 
975;161.533;163.138;163.757;0.276 
976;162.515;163.413;168.395;0.470 
977;161.722;163.437;180.800;1.460 
978;161.624;163.324;166.160;0.387 
979;161.764;163.369;164.099;0.237 
980;162.874;163.210;163.726;0.177 
981;161.405;163.197;163.853;0.237 
982;162.725;163.220;163.706;0.186 
983;161.739;163.326;163.957;0.259 
984;162.831;163.374;163.996;0.206 
985;161.653;163.223;163.737;0.235 
986;161.827;163.231;168.614;0.490 
987;161.823;163.267;175.659;1.038 
988;161.484;163.335;186.596;1.936 
989;162.971;163.380;164.035;0.198 
990;162.910;163.390;163.916;0.196 
991;162.955;163.439;164.219;0.204 
992;162.893;163.516;165.003;0.311 
993;162.897;163.351;163.966;0.204 
994;162.946;163.385;164.480;0.199 
995;162.967;163.427;163.906;0.185 
996;162.950;163.411;163.843;0.193 
997;162.891;163.268;163.895;0.196 
998;162.824;163.232;163.644;0.179 
999;162.921;163.229;163.666;0.163 
1000;162.843;163.298;163.869;0.205 
1001;162.896;163.220;163.649;0.161 
1002;161.484;163.203;163.756;0.209 
1003;162.819;163.205;163.687;0.155 
1004;162.893;163.347;163.841;0.203 
1005;162.923;163.465;165.795;0.345 
1006;162.890;163.316;163.775;0.186 
1007;162.841;163.260;164.148;0.218 
1008;162.887;163.216;164.078;0.207 
1009;162.853;163.365;190.427;2.222 
1010;162.984;163.394;163.775;0.195 
1011;162.959;163.455;169.750;0.549 
1012;162.965;163.370;163.972;0.206 
1013;162.952;163.367;163.734;0.178 
1014;162.923;163.422;163.790;0.191 
1015;163.030;163.422;163.879;0.167 
1016;163.006;163.433;170.936;0.641 
1017;162.964;163.417;171.910;0.717 
1018;162.962;163.569;190.927;2.248 
1019;162.914;163.412;163.880;0.196 
1020;162.836;163.316;167.060;0.386 
1021;162.883;163.182;163.581;0.154 
1022;162.805;163.191;163.657;0.159 
1023;162.877;163.332;180.635;1.426 
1024;162.863;163.415;190.333;2.211 
1025;162.875;163.203;163.697;0.179 
1026;161.462;162.918;170.623;0.918 
1027;161.433;163.117;163.667;0.420 
1028;162.839;163.282;164.033;0.208 
1029;163.040;163.433;163.780;0.184 
1030;162.978;163.379;163.833;0.190 
1031;163.011;163.445;163.912;0.188 
1032;161.800;163.402;163.854;0.227 
1033;161.468;162.692;163.816;0.746 
1034;162.816;163.226;163.581;0.168 
1035;162.182;163.321;176.053;1.070 
1036;162.903;163.312;164.117;0.208 
1037;163.117;163.437;163.974;0.179 
1038;162.812;163.298;164.015;0.222 
1039;162.860;163.266;164.839;0.208 
1040;162.848;163.237;163.907;0.182 
1041;162.797;163.502;195.896;2.660 
1042;162.870;163.396;164.363;0.238 
1043;162.887;163.240;163.579;0.155 
1044;162.902;163.264;163.780;0.168 
1045;162.815;163.482;186.892;2.037 
1046;162.615;163.619;188.167;2.131 
1047;162.825;163.496;182.618;1.584 
1048;162.914;163.388;165.444;0.250 
1049;162.835;163.215;163.645;0.163 
1050;162.839;163.244;164.045;0.206 
1051;162.855;163.214;163.612;0.165 
1052;162.946;163.550;190.028;2.601 
1053;162.792;163.247;163.769;0.167 
1054;162.854;163.246;163.648;0.184 
1055;162.851;163.357;163.784;0.209 
1056;162.956;163.439;169.224;0.513 
1057;162.847;163.443;190.406;2.216 
1058;162.884;163.246;163.685;0.170 
1059;162.914;163.407;187.510;1.981 
1060;162.977;163.312;163.809;0.193 
1061;162.875;163.215;164.229;0.186 
1062;162.999;163.372;163.781;0.184 
1063;162.950;163.450;164.301;0.212 
1064;163.005;163.382;163.876;0.184 
1065;162.981;163.429;163.841;0.167 
1066;162.948;163.453;173.748;0.865 
1067;162.996;163.531;183.125;1.614 
1068;162.922;163.383;163.946;0.185 
1069;162.790;163.348;163.792;0.198 
1070;162.278;163.180;163.778;0.160 
1071;162.856;163.211;163.553;0.168 
1072;162.301;163.212;163.772;0.186 
1073;163.018;163.402;163.960;0.177 
1074;162.924;163.393;163.785;0.176 
1075;162.977;163.418;163.912;0.198 
1076;162.920;163.553;174.663;1.064 
1077;163.036;163.391;163.865;0.181 
1078;162.981;163.739;191.817;3.121 
1079;162.957;163.397;163.796;0.172 
1080;162.900;163.392;165.367;0.262 
1081;162.905;163.236;163.802;0.166 
1082;162.869;163.203;163.620;0.156 
1083;162.888;163.240;164.222;0.193 
1084;161.549;162.786;189.514;2.296 
1085;162.916;163.363;168.203;0.501 
1086;162.873;163.208;163.835;0.169 
1087;162.797;163.250;165.282;0.244 
1088;162.894;163.380;163.780;0.199 
1089;163.049;163.548;182.306;1.547 
1090;162.996;163.445;164.200;0.197 
1091;163.020;163.395;163.839;0.164 
1092;163.019;163.392;163.778;0.172 
1093;163.007;163.377;163.794;0.189 
1094;162.117;163.369;163.783;0.213 
1095;163.011;163.420;163.809;0.179 
1096;162.823;163.259;163.795;0.195 
1097;162.825;163.228;163.625;0.168 
1098;162.794;163.200;163.819;0.159 
1099;162.391;163.220;163.684;0.191 
1100;162.235;163.191;163.708;0.196 
1101;162.789;163.241;163.731;0.190 
1102;162.982;163.397;163.802;0.186 
1103;162.394;163.389;165.014;0.323 
1104;162.564;163.388;163.872;0.205 
1105;162.460;163.558;189.137;2.107 
1106;162.936;163.517;186.580;1.898 
1107;162.332;163.666;186.423;2.315 
1108;162.689;163.578;187.213;2.008 
1109;161.992;163.370;163.817;0.226 
1110;162.574;163.303;163.772;0.209 
1111;162.462;163.164;163.591;0.201 
1112;161.806;163.226;163.662;0.193 
1113;162.846;163.216;163.574;0.165 
1114;161.938;163.386;163.794;0.237 
1115;162.417;163.426;163.972;0.215 
1116;162.974;163.406;163.922;0.205 
1117;162.176;163.379;164.207;0.247 
1118;162.914;163.396;163.741;0.173 
1119;163.003;163.441;164.202;0.194 
1120;162.807;163.429;163.747;0.174 
1121;162.984;163.374;163.790;0.175 
1122;162.983;163.448;163.971;0.194 
1123;163.013;163.420;163.864;0.192 
1124;163.013;163.436;164.233;0.192 
1125;162.914;163.430;164.848;0.209 
1126;162.385;163.416;163.753;0.206 
1127;163.015;163.407;163.804;0.192 
1128;163.019;163.410;163.811;0.186 
1129;162.187;163.419;163.867;0.224 
1130;161.837;163.472;170.446;0.613 
1131;162.863;163.392;163.946;0.188 
1132;162.162;163.505;184.192;1.711 
1133;162.493;163.378;163.963;0.225 
1134;162.551;163.354;163.729;0.187 
1135;162.947;163.397;163.784;0.193 
1136;162.831;163.391;163.966;0.195 
1137;163.027;163.487;164.179;0.212 
1138;162.875;163.404;164.238;0.200 
1139;162.928;163.375;165.506;0.256 
1140;162.616;163.381;163.771;0.184 
1141;161.921;163.383;163.960;0.223 
1142;161.560;162.856;163.724;0.689 
1143;161.555;163.176;163.772;0.488 
1144;162.918;163.470;164.134;0.220 
1145;162.910;163.404;163.825;0.188 
1146;162.891;163.389;163.823;0.183 
1147;163.001;163.371;163.746;0.180 
1148;162.212;163.318;163.781;0.217 
1149;162.008;163.248;169.040;0.511 
1150;162.599;163.269;169.519;0.539 
1151;162.871;163.403;183.381;1.660 
1152;162.979;163.401;166.783;0.326 
1153;163.040;163.454;163.873;0.181 
1154;162.978;163.389;163.900;0.201 
1155;162.928;163.441;163.859;0.188 
1156;162.973;163.399;163.772;0.195 
1157;162.370;163.369;163.885;0.197 
1158;163.008;163.427;164.022;0.199 
1159;163.044;163.429;163.839;0.174 
1160;161.653;163.313;166.461;0.503 
1161;161.573;163.332;163.912;0.349 
1162;162.939;163.399;163.950;0.209 
1163;161.810;163.327;163.784;0.287 
1164;162.918;163.371;163.952;0.199 
1165;162.517;163.193;163.669;0.167 
1166;162.898;163.230;163.728;0.174 
1167;162.657;163.234;164.290;0.188 
1168;162.123;163.325;165.066;0.271 
1169;162.903;163.400;165.455;0.257 
1170;162.975;163.376;164.316;0.209 
1171;162.982;163.390;163.771;0.181 
1172;162.966;163.359;163.786;0.188 
1173;162.923;163.386;163.807;0.185 
1174;161.464;163.082;165.116;0.591 
1175;161.959;163.268;165.003;0.296 
1176;161.850;163.305;163.758;0.227 
1177;162.452;163.194;163.639;0.190 
1178;161.884;163.194;163.625;0.209 
1179;162.663;163.224;163.637;0.182 
1180;162.957;163.342;163.934;0.178 
1181;162.995;163.397;163.792;0.190 
1182;161.777;163.391;163.983;0.225 
1183;162.138;163.430;163.833;0.210 
1184;162.036;163.412;163.843;0.217 
1185;162.746;163.381;163.762;0.188 
1186;162.970;163.420;163.825;0.179 
1187;162.854;163.423;163.784;0.179 
1188;163.029;163.411;163.925;0.174 
1189;163.005;163.400;163.769;0.194 
1190;162.157;163.380;163.786;0.228 
1191;162.461;163.505;181.074;1.457 
1192;162.864;163.427;164.122;0.188 
1193;163.023;163.461;163.891;0.182 
1194;162.853;163.386;163.847;0.203 
1195;162.830;163.420;163.949;0.192 
1196;162.971;163.426;163.788;0.174 
1197;163.038;163.438;164.041;0.185 
1198;162.949;163.394;163.831;0.187 
1199;162.864;163.425;163.905;0.194 
1200;162.923;163.421;163.789;0.190 
1201;162.210;163.385;163.889;0.217 
1202;162.204;163.422;169.741;0.556 
1203;162.894;163.404;164.017;0.181 
1204;162.907;163.425;163.922;0.172 
1205;161.677;162.775;164.005;0.625 
1206;163.033;163.427;163.795;0.176 
1207;161.748;163.419;163.843;0.228 
1208;162.976;163.381;164.023;0.192 
1209;161.666;163.366;163.848;0.317 
1210;161.586;163.346;163.840;0.332 
1211;161.677;163.317;166.612;0.444 
1212;162.071;163.417;163.821;0.214 
1213;162.790;163.392;163.776;0.199 
1214;161.625;163.399;163.838;0.260 
1215;162.971;163.379;163.754;0.187 
1216;162.948;163.434;163.914;0.196 
1217;162.866;163.416;163.908;0.190 
1218;163.033;163.390;163.901;0.191 
1219;162.370;163.361;163.923;0.211 
1220;162.880;163.241;163.583;0.160 
1221;162.863;163.264;163.720;0.174 
1222;162.993;163.272;163.733;0.162 
1223;163.008;163.422;163.770;0.184 
1224;162.973;163.444;163.900;0.177 
1225;162.980;163.455;163.900;0.188 
1226;163.062;163.453;163.824;0.187 
1227;163.081;163.444;163.882;0.178 
1228;162.974;163.343;163.955;0.189 
1229;162.927;163.305;163.863;0.160 
1230;162.977;163.321;170.754;0.631 
1231;162.903;163.303;163.789;0.193 
1232;162.997;163.414;163.951;0.199 
1233;163.104;163.468;163.968;0.185 
1234;163.085;163.462;163.862;0.182 
1235;162.350;163.438;163.949;0.203 
1236;163.069;163.465;163.822;0.174 
1237;163.039;163.457;163.838;0.173 
1238;163.000;163.481;163.928;0.176 
1239;163.017;163.466;165.756;0.264 
1240;163.015;163.485;166.704;0.328 
1241;162.978;163.493;172.291;0.743 
1242;162.999;163.568;176.319;1.234 
1243;163.082;163.447;163.770;0.173 
1244;163.068;163.514;168.690;0.461 
1245;162.975;163.467;163.976;0.187 
1246;163.054;163.454;166.637;0.320 
1247;162.971;163.408;163.831;0.177 
1248;163.031;163.447;163.795;0.174 
1249;163.050;163.437;164.008;0.179 
1250;163.009;163.466;164.048;0.196 
1251;163.051;163.437;164.033;0.181 
1252;163.053;163.436;164.193;0.199 
1253;163.045;163.458;163.826;0.174 
1254;163.047;163.451;163.786;0.176 
1255;162.961;163.436;163.792;0.176 
1256;162.856;163.353;163.833;0.196 
1257;162.654;163.244;163.703;0.168 
1258;162.957;163.290;163.658;0.167 
1259;162.680;163.250;163.645;0.169 
1260;163.046;163.421;163.724;0.178 
1261;162.633;163.442;163.789;0.193 
1262;162.841;163.454;163.880;0.197 
1263;162.648;163.448;163.899;0.198 
1264;163.049;163.464;163.808;0.160 
1265;162.408;163.425;163.949;0.198 
1266;162.983;163.441;163.861;0.185 
1267;163.003;163.428;163.848;0.185 
1268;162.847;163.437;163.812;0.184 
1269;163.012;163.454;167.956;0.409 
1270;161.602;162.775;163.959;0.680 
1271;161.552;163.138;163.639;0.372 
1272;162.906;163.314;170.148;0.585 
1273;162.909;163.251;163.686;0.161 
1274;162.880;163.264;163.958;0.189 
1275;162.835;163.249;163.720;0.170 
1276;162.945;163.245;163.725;0.166 
1277;162.969;163.321;163.749;0.192 
1278;163.098;163.466;163.832;0.165 
1279;163.022;163.464;164.062;0.177 
1280;163.027;163.452;163.876;0.164 
1281;163.049;163.475;163.995;0.185 
1282;163.013;163.707;191.172;2.407 
1283;162.949;163.581;181.729;1.497 
1284;162.081;163.429;163.900;0.220 
1285;163.070;163.439;163.761;0.164 
1286;163.014;163.419;163.743;0.170 
1287;162.935;163.331;163.752;0.206 
1288;162.926;163.247;163.743;0.169 
1289;162.871;163.232;163.694;0.169 
1290;162.796;163.301;163.833;0.188 
1291;162.923;163.425;166.149;0.292 
1292;163.046;163.454;163.894;0.172 
1293;162.985;163.441;163.863;0.196 
1294;163.026;163.450;163.949;0.173 
1295;163.047;163.465;163.955;0.193 
1296;162.992;163.422;163.789;0.189 
1297;163.019;163.446;163.857;0.186 
1298;163.022;163.445;163.811;0.162 
1299;163.046;163.426;163.788;0.180 
1300;163.054;163.442;163.842;0.187 
1301;163.026;163.442;163.962;0.180 
1302;163.052;163.430;163.792;0.178 
1303;163.032;163.444;163.810;0.181 
1304;163.006;163.405;163.964;0.198 
1305;162.981;163.442;163.886;0.196 
1306;163.040;163.431;163.866;0.182 
1307;163.022;163.431;164.055;0.179 
1308;163.023;163.422;163.803;0.174 
1309;162.992;163.450;163.882;0.178 
1310;163.011;163.445;163.873;0.184 
1311;162.929;163.431;163.852;0.183 
1312;162.749;163.249;163.907;0.198 
1313;162.936;163.240;163.621;0.159 
1314;162.909;163.268;163.663;0.173 
1315;162.903;163.294;166.769;0.335 
1316;162.911;163.260;167.210;0.360 
1317;162.864;163.244;163.843;0.169 
1318;162.814;163.278;163.792;0.200 
1319;162.882;163.426;164.179;0.195 
1320;161.598;162.966;163.784;0.617 
1321;161.693;163.397;163.792;0.275 
1322;163.048;163.454;163.925;0.183 
1323;161.961;163.401;163.840;0.223 
1324;163.045;163.451;167.430;0.375 
1325;163.030;163.442;163.902;0.181 
1326;162.881;163.388;163.783;0.183 
1327;162.983;163.606;188.235;2.026 
1328;162.993;163.437;163.950;0.183 
1329;162.977;163.451;163.804;0.174 
1330;162.959;163.409;163.820;0.178 
1331;161.603;162.985;163.835;0.621 
1332;161.587;163.256;183.376;1.734 
1333;162.018;163.382;180.503;1.444 
1334;162.806;163.441;163.904;0.182 
1335;162.987;163.419;163.977;0.180 
1336;163.026;163.418;163.833;0.182 
1337;163.013;163.416;163.834;0.180 
1338;163.007;163.423;163.917;0.191 
1339;162.995;163.449;164.226;0.212 
1340;163.037;163.434;164.049;0.193 
1341;163.092;163.429;163.804;0.176 
1342;162.954;163.454;171.320;0.671 
1343;162.843;163.397;163.789;0.191 
1344;161.831;163.397;163.837;0.224 
1345;162.963;163.421;163.795;0.182 
1346;162.987;163.435;163.789;0.172 
1347;162.980;163.444;163.943;0.186 
1348;163.001;163.555;182.608;1.569 
1349;162.963;163.447;163.981;0.184 
1350;163.054;163.416;163.834;0.180 
1351;162.804;163.357;163.759;0.207 
1352;162.932;163.360;163.961;0.206 
1353;163.026;163.463;163.931;0.187 
1354;162.242;163.451;167.274;0.371 
1355;162.993;163.462;163.939;0.194 
1356;162.775;163.498;171.294;0.664 
1357;162.861;163.434;163.957;0.168 
1358;162.972;163.427;163.791;0.183 
1359;162.982;163.454;163.807;0.174 
1360;163.054;163.454;163.859;0.166 
1361;163.021;163.452;164.187;0.193 
1362;162.848;163.446;164.056;0.211 
1363;163.005;163.543;178.857;1.266 
1364;163.021;163.419;163.846;0.187 
1365;162.581;163.410;163.876;0.189 
1366;162.795;163.403;163.815;0.181 
1367;162.399;163.493;174.425;0.992 
1368;163.095;163.522;169.488;0.524 
1369;163.023;163.439;163.941;0.171 
1370;162.758;163.432;164.056;0.194 
1371;163.032;163.419;163.795;0.193 
1372;162.331;163.414;163.941;0.198 
1373;163.011;163.443;163.789;0.189 
1374;163.010;163.484;164.072;0.194 
1375;163.064;163.479;164.314;0.180 
1376;163.057;163.582;177.847;1.181 
1377;163.053;163.457;163.989;0.191 
1378;163.088;163.450;164.051;0.177 
1379;163.063;163.465;163.844;0.171 
1380;163.077;163.480;163.956;0.166 
1381;163.041;163.664;184.327;1.759 
1382;162.988;163.441;163.813;0.176 
1383;163.011;163.483;163.894;0.178 
1384;163.000;163.479;163.878;0.176 
1385;163.047;163.472;163.920;0.184 
1386;163.025;163.472;163.962;0.175 
1387;163.055;163.467;163.929;0.173 
1388;163.059;163.456;163.894;0.182 
1389;163.062;163.483;163.856;0.174 
1390;163.006;163.460;164.055;0.198 
1391;163.098;163.475;163.881;0.178 
1392;161.594;162.719;163.853;0.720 
1393;163.020;163.613;178.589;1.365 
1394;163.055;163.487;163.928;0.168 
1395;163.124;163.518;164.027;0.170 
1396;163.045;163.504;163.969;0.187 
1397;163.052;163.629;182.478;1.611 
1398;162.857;163.395;163.810;0.207 
1399;162.906;163.292;163.702;0.168 
1400;162.745;163.479;189.059;2.103 
1401;163.027;163.304;163.745;0.161 
1402;162.969;163.463;163.959;0.174 
1403;163.137;163.462;163.948;0.163 
1404;163.015;163.479;163.909;0.165 
1405;163.094;163.518;169.423;0.513 
1406;163.025;163.474;165.780;0.264 
1407;163.037;163.470;164.005;0.184 
1408;163.063;163.465;163.796;0.182 
1409;162.972;163.427;164.042;0.188 
1410;162.957;163.449;163.902;0.193 
1411;162.983;163.442;163.798;0.190 
1412;163.011;163.481;163.929;0.176 
1413;163.013;163.479;163.815;0.178 
1414;161.949;163.490;163.976;0.226 
1415;162.980;163.477;163.995;0.186 
1416;163.043;163.518;170.104;0.566 
1417;163.023;163.490;163.963;0.181 
1418;162.960;163.478;163.927;0.178 
1419;163.029;163.475;163.800;0.163 
1420;163.032;163.526;171.396;0.670 
1421;163.042;163.468;164.061;0.169 
1422;161.709;163.437;163.854;0.297 
1423;163.003;163.507;168.874;0.472 
1424;163.157;163.501;163.872;0.155 
1425;162.989;163.496;166.979;0.338 
1426;162.963;163.466;163.842;0.166 
1427;163.055;163.466;163.853;0.185 
1428;163.140;163.472;163.912;0.184 
1429;163.140;163.873;188.397;2.930 
1430;163.062;163.476;163.917;0.174 
1431;163.034;163.494;164.024;0.187 
1432;163.101;163.492;164.046;0.179 
1433;162.920;163.331;163.906;0.181 
1434;162.940;163.297;163.644;0.177 
1435;162.940;163.301;163.679;0.178 
1436;163.067;163.416;163.792;0.177 
1437;163.043;163.509;163.876;0.183 
1438;163.059;163.480;163.948;0.179 
1439;163.106;163.492;164.079;0.185 
1440;163.069;163.488;163.961;0.178 
1441;163.065;163.481;163.890;0.177 
1442;163.072;163.482;163.908;0.177 
1443;163.068;163.486;163.938;0.179 
1444;163.030;163.467;163.808;0.180 
1445;163.087;163.504;164.781;0.245 
1446;163.034;163.446;163.860;0.171 
1447;162.978;163.445;164.027;0.176 
1448;163.022;163.451;163.984;0.170 
1449;163.051;163.435;163.851;0.184 
1450;162.980;163.463;163.857;0.187 
1451;163.005;163.489;164.015;0.205 
1452;163.055;163.455;163.871;0.196 
1453;163.044;163.444;163.937;0.185 
1454;163.088;163.429;163.914;0.183 
1455;161.654;163.064;164.154;0.635 
1456;161.678;163.117;163.797;0.638 
1457;163.011;163.450;164.036;0.193 
1458;163.011;163.470;163.808;0.167 
1459;163.048;163.474;163.867;0.168 
1460;163.083;163.485;164.080;0.182 
1461;163.097;163.493;163.842;0.178 
1462;162.978;163.326;164.039;0.197 
1463;162.904;163.398;180.791;1.434 
